"concept_name","category","unit","min_value","max_value","description","omop_id","source","table_name","sub_var","val_var","unit_var","index_var","class","check","match_value","method","conversion","reference","typ","clip_rule","dict"
"bili_dir","chemistry","mg/dL",0,50,"bilirubin direct",4216632,"labevents","labevents","itemid","value","valueuom","charttime","itm_itm",NA,"50883","id","none","ricu","ts",0,"d_labitems"
"bili_dir","chemistry","mg/dL",0,50,"bilirubin direct",4216632,"mimic_coh","labevents","itemid","value","valueuom","charttime","itm_itm",NA,"50883","id","none","ricu","ts",0,"d_labitems"
"bili_dir","chemistry","mg/dL",0,50,"bilirubin direct",4216632,"mimic_demo_coh","labevents","itemid","value","valueuom","charttime","itm_itm",NA,"50883","id","none","ricu","ts",0,"d_labitems"
"bili_dir","chemistry","mg/dL",0,50,"bilirubin direct",4216632,"laboratory","laboratory","LaboratoryID",NA,NA,NA,"rgx_itm",NA,"332","id","none","ricu","ts",0,NA
"temp","vitals","C",32,42,"temperature",4302666,"numericitems","numericitems","itemid",NA,NA,NA,"rgx_itm",NA,"8658|13952|16110","id","none","ricu","ts",0,NA
"temp","vitals","C",32,42,"temperature",4302666,"eicu_coh","vitalperiodic",NA,"temperature",NA,"observationoffset","col_itm",NA,NA,NA,"none","ricu","ts",0,NA
"temp","vitals","C",32,42,"temperature",4302666,"eicu_demo_coh","vitalperiodic",NA,"temperature",NA,"observationoffset","col_itm",NA,NA,NA,"none","ricu","ts",0,NA
"temp","vitals","C",32,42,"temperature",4302666,"observations","observations","variableid",NA,NA,NA,"rgx_itm",NA,"410|400|7100","id","none","ricu","ts",0,NA
"temp","vitals","C",32,42,"temperature",4302666,"chartevents","chartevents","itemid","value","valueuom","charttime","itm_itm",NA,"223762","id","none","ricu","ts",0,"d_items"
"temp","vitals","C",32,42,"temperature",4302666,"chartevents","chartevents","itemid","value","valueuom","charttime","itm_itm","convert_unit(fahr_to_cels, 'C', 'f')","223761|224027","id","none","ricu","ts",0,"d_items"
"temp","vitals","C",32,42,"temperature",4302666,"mimic_coh","chartevents","itemid","value","valueuom","charttime","itm_itm",NA,"676|677|223762","id","none","ricu","ts",0,"d_items"
"temp","vitals","C",32,42,"temperature",4302666,"mimic_coh","chartevents","itemid","value","valueuom","charttime","itm_itm","convert_unit(fahr_to_cels, 'C', 'f')","678|679|223761|224027","id","none","ricu","ts",0,"d_items"
"temp","vitals","C",32,42,"temperature",4302666,"mimic_demo_coh","chartevents","itemid","value","valueuom","charttime","itm_itm",NA,"676|677|223762","id","none","ricu","ts",0,"d_items"
"temp","vitals","C",32,42,"temperature",4302666,"mimic_demo_coh","chartevents","itemid","value","valueuom","charttime","itm_itm","convert_unit(fahr_to_cels, 'C', 'f')","678|679|223761|224027","id","none","ricu","ts",0,"d_items"
"temp","vitals","C",32,42,"temperature",4302666,"data_float_h","data_float_h","DataID",NA,NA,NA,"rgx_itm",NA,"709","id","none","ricu","ts",0,NA
"etco2","vitals","mmHg",10,60,"endtidal CO2",4353940,"numericitems","numericitems","itemid",NA,NA,NA,"rgx_itm","convert_unit(binary_op(`*`, 7.6), 'mmHg', 'None|Geen')","6707|8884|8885|9658|12805|12356","id","none","ricu","ts",0,NA
"etco2","vitals","mmHg",10,60,"endtidal CO2",4353940,"observations","observations","variableid",NA,NA,NA,"rgx_itm",NA,"2200|8290|30010009","id","none","ricu","ts",0,NA
"etco2","vitals","mmHg",10,60,"endtidal CO2",4353940,"chartevents","chartevents","itemid","value","valueuom","charttime","itm_itm",NA,"228640","id","none","ricu","ts",0,"d_items"
"etco2","vitals","mmHg",10,60,"endtidal CO2",4353940,"mimic_coh","chartevents","itemid","value","valueuom","charttime","itm_itm",NA,"1817|228640","id","none","ricu","ts",0,"d_items"
"etco2","vitals","mmHg",10,60,"endtidal CO2",4353940,"mimic_demo_coh","chartevents","itemid","value","valueuom","charttime","itm_itm",NA,"1817|228640","id","none","ricu","ts",0,"d_items"
"ins","medications","units/hr",0,NA,"insulin",42537007,"drugitems","drugitems","itemid",NA,NA,NA,"rgx_itm",NA,"7624|9014|19129","id","none","ricu","ts",0,NA
"ins","medications","units/hr",0,NA,"insulin",42537007,"eicu_coh","infusiondrug_mod","drugname","drugdosage","drugunit","drugstartoffset","rgx_exp_itm",NA,"^insulin (250.+)?\(((ml|units)/hr)?\)$","regex","none","ricu","ts",0,NA
"ins","medications","units/hr",0,NA,"insulin",42537007,"eicu_demo_coh","infusiondrug_mod","drugname","drugdosage","drugunit","drugstartoffset","rgx_exp_itm",NA,"^insulin (250.+)?\(((ml|units)/hr)?\)$","regex","none","ricu","ts",0,NA
"ins","medications","units/hr",0,NA,"insulin",42537007,"pharma","pharma","pharmaid",NA,NA,NA,"rgx_itm","aggregate_fun('sum', 'units')","15|1000724","id","none","ricu","ts",0,NA
"ins","medications","units/hr",0,NA,"insulin",42537007,"inputevents","inputevents","itemid","amount","amountuom","starttime","itm_itm","distribute_amount","223258|223260","id","none","ricu","ts",0,"d_items"
"ins","medications","units/hr",0,NA,"insulin",42537007,"mimic_coh","inputevents_cv","itemid","amount","amountuom","charttime","itm_itm",NA,"30045|30100","id","none","ricu","ts",0,NA
"ins","medications","units/hr",0,NA,"insulin",42537007,"mimic_coh","inputevents_mv","itemid","amount","amountuom","starttime","itm_itm","distribute_amount","223258|223260","id","none","ricu","ts",0,NA
"ins","medications","units/hr",0,NA,"insulin",42537007,"mimic_demo_coh","inputevents_cv","itemid","amount","amountuom","charttime","itm_itm",NA,"30045|30100","id","none","ricu","ts",0,NA
"ins","medications","units/hr",0,NA,"insulin",42537007,"mimic_demo_coh","inputevents_mv","itemid","amount","amountuom","starttime","itm_itm","distribute_amount","223258|223260","id","none","ricu","ts",0,NA
"bnd","hematology","%",NA,NA,"band form neutrophils",4100147,"numericitems","numericitems","itemid",NA,NA,NA,"rgx_itm",NA,"6796|11586","id","none","ricu","ts",0,NA
"bnd","hematology","%",NA,NA,"band form neutrophils",4100147,"eicu_coh","lab","labname","labresult",NA,"labresultoffset","rgx_itm",NA,"-bands","id","none","ricu","ts",0,NA
"bnd","hematology","%",NA,NA,"band form neutrophils",4100147,"eicu_demo_coh","lab","labname","labresult",NA,"labresultoffset","rgx_itm",NA,"-bands","id","none","ricu","ts",0,NA
"bnd","hematology","%",NA,NA,"band form neutrophils",4100147,"observations","observations","variableid",NA,NA,NA,"rgx_itm",NA,"24000557","id","none","ricu","ts",0,NA
"bnd","hematology","%",NA,NA,"band form neutrophils",4100147,"labevents","labevents","itemid","value","valueuom","charttime","itm_itm",NA,"51144","id","none","ricu","ts",0,"d_labitems"
"bnd","hematology","%",NA,NA,"band form neutrophils",4100147,"mimic_coh","labevents","itemid","value","valueuom","charttime","itm_itm",NA,"51144","id","none","ricu","ts",0,"d_labitems"
"bnd","hematology","%",NA,NA,"band form neutrophils",4100147,"mimic_demo_coh","labevents","itemid","value","valueuom","charttime","itm_itm",NA,"51144","id","none","ricu","ts",0,"d_labitems"
"hba1c","hematology","%",NA,NA,"Hemoglobin A1C",4184637,"numericitems","numericitems","itemid",NA,NA,NA,"rgx_itm",NA,"11812|16166","id","none","ricu","ts",0,NA
"hba1c","hematology","%",NA,NA,"Hemoglobin A1C",4184637,"labevents","labevents","itemid","value","valueuom","charttime","itm_itm",NA,"50852","id","none","ricu","ts",0,"d_labitems"
"hba1c","hematology","%",NA,NA,"Hemoglobin A1C",4184637,"mimic_coh","labevents","itemid","value","valueuom","charttime","itm_itm",NA,"50852","id","none","ricu","ts",0,"d_labitems"
"hba1c","hematology","%",NA,NA,"Hemoglobin A1C",4184637,"mimic_demo_coh","labevents","itemid","value","valueuom","charttime","itm_itm",NA,"50852","id","none","ricu","ts",0,"d_labitems"
"cort","medications",NA,NA,NA,"corticosteroids",304275008,"drugitems","drugitems","itemid",NA,NA,NA,"rgx_itm","transform_fun(set_val(TRUE))","6922|6995|7106|8132|9042|9130|10628","id","none","ricu","ts",0,NA
"cort","medications",NA,NA,NA,"corticosteroids",304275008,"pharma","pharma","pharmaid",NA,NA,NA,"rgx_itm","transform_fun(set_val(TRUE))","146|151|1000325|1000383|1000431|1000432|1000433|1000434|1000435|1000486|1000487|1000488|1000769|1000770|1000929","id","none","ricu","ts",0,NA
"dex","medications","ml/hr",0,NA,"dextrose (as D10)",4197597,"drugitems","drugitems","itemid",NA,NA,NA,"rgx_itm","combine_callbacks(
                           aumc_rate,
                           dex_to_10(list(7255L, 7256L, c(8940L, 9571L)),
                                     c(2, 3, 4))
                         )","7254|7255|7256|8940|9571","id","none","ricu","ts",0,NA
"dex","medications","ml/hr",0,NA,"dextrose (as D10)",4197597,"eicu_coh","medication_mod","drugname","drugdosage","drugunit","drugstartoffset","rgx_exp_itm","eicu_dex_med","(d50|dextrose.+50 ?%)","regex","none","ricu","ts",0,NA
"dex","medications","ml/hr",0,NA,"dextrose (as D10)",4197597,"eicu_coh","infusiondrug_mod","drugname","drugdosage","drugunit","drugstartoffset","rgx_exp_itm","eicu_dex_inf","(d10|dextrose.+10 ?%).+ml/hr","regex","none","ricu","ts",0,NA
"dex","medications","ml/hr",0,NA,"dextrose (as D10)",4197597,"eicu_demo_coh","medication_mod","drugname","drugdosage","drugunit","drugstartoffset","rgx_exp_itm","eicu_dex_med","(d50|dextrose.+50 ?%)","regex","none","ricu","ts",0,NA
"dex","medications","ml/hr",0,NA,"dextrose (as D10)",4197597,"eicu_demo_coh","infusiondrug_mod","drugname","drugdosage","drugunit","drugstartoffset","rgx_exp_itm","eicu_dex_inf","(d10|dextrose.+10 ?%).+ml/hr","regex","none","ricu","ts",0,NA
"dex","medications","ml/hr",0,NA,"dextrose (as D10)",4197597,"pharma","pharma","pharmaid",NA,NA,NA,"rgx_itm","combine_callbacks(
               grp_mount_to_rate(mins(1L), hours(1L)),
               dex_to_10(list(c(1000689L, 1000544L, 1000746L, 1000835L),
                                1000060L, 1000545L, 1000567L), c(2, 3, 4, 5))
             )","1000022|1000690|1000689|1000544|1000746|1000835|1000060|1000545|1000567","id","none","ricu","ts",0,NA
"dex","medications","ml/hr",0,NA,"dextrose (as D10)",4197597,"inputevents","inputevents","itemid","amount","amountuom","starttime","itm_itm","combine_callbacks(
               mimv_rate,
               dex_to_10(c(228140L, 220952L), c(2, 5))
             )","220950|228140|220952","id","none","ricu","ts",0,"d_items"
"dex","medications","ml/hr",0,NA,"dextrose (as D10)",4197597,"mimic_coh","inputevents_mv","itemid","amount","amountuom","starttime","itm_itm","combine_callbacks(
               mimv_rate,
               dex_to_10(c(228140L, 220952L), c(2, 5))
             )","220950|228140|220952","id","none","ricu","ts",0,NA
"dex","medications","ml/hr",0,NA,"dextrose (as D10)",4197597,"mimic_coh","inputevents_cv","itemid","amount","amountuom","charttime","itm_itm","combine_callbacks(
               grp_mount_to_rate(mins(1L), hours(1L)),
               dex_to_10(30017L, 2)
             )","30016|30017","id","none","ricu","ts",0,NA
"dex","medications","ml/hr",0,NA,"dextrose (as D10)",4197597,"mimic_demo_coh","inputevents_mv","itemid","amount","amountuom","starttime","itm_itm","combine_callbacks(
               mimv_rate,
               dex_to_10(c(228140L, 220952L), c(2, 5))
             )","220950|228140|220952","id","none","ricu","ts",0,NA
"dex","medications","ml/hr",0,NA,"dextrose (as D10)",4197597,"mimic_demo_coh","inputevents_cv","itemid","amount","amountuom","charttime","itm_itm","combine_callbacks(
               grp_mount_to_rate(mins(1L), hours(1L)),
               dex_to_10(30017L, 2)
             )","30016|30017","id","none","ricu","ts",0,NA
